candidate_id	registry_id	recovery_page_id	recovery_url_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_m4b1_evidence	status	m6_validation_required	reason
M4B1R2C000373	REG031	M4B1R2P00186	M4B1R2U00448	PromoPult — платформа с искусственным интеллектом для поискового продвижения, рекламы в Яндексе, соцсетях и на маркетплейсах.	https://blog.promopult.ru/marketplejsy/kak-otslezhivat-pozicii-kartochek-tovarov-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000374	REG031	M4B1R2P00187	M4B1R2U00449	Как рассчитать процент скидки от суммы: гайд для селлеров на маркетплейсах	https://blog.promopult.ru/marketplejsy/kak-rasschitat-procent-skidki-ot-summy.html ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000375	REG031	M4B1R2P00187	M4B1R2U00449	Как рассчитать процент скидки от суммы: гайд для селлеров на маркетплейсах	https://blog.promopult.ru/marketplejsy/kak-rasschitat-procent-skidki-ot-summy.html ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000376	REG031	M4B1R2P00188	M4B1R2U00450	Как сгенерировать штрих коды для Wildberries. Требования и печать баркодов	https://blog.promopult.ru/marketplejsy/kak-sgenerirovat-shtrixkody-dlya-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000377	REG031	M4B1R2P00189	M4B1R2U00451	Как выставить скидки на товары Вайлдберрис и участвовать в акциях	https://blog.promopult.ru/marketplejsy/kak-ustanovit-skidki-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000378	REG031	M4B1R2P00190	M4B1R2U00452	Личный кабинет поставщика на Вайлдберриз — важные разделы и функции в аккаунте продавца	https://blog.promopult.ru/marketplejsy/lichnyj-kabinet-postavshhika-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000379	REG031	M4B1R2P00190	M4B1R2U00452	Личный кабинет поставщика на Вайлдберриз — важные разделы и функции в аккаунте продавца	https://blog.promopult.ru/marketplejsy/lichnyj-kabinet-postavshhika-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000380	REG031	M4B1R2P00191	M4B1R2U00453	Оборачиваемость на Вайлдберриз: что это, как следить за остатками на складе	https://blog.promopult.ru/marketplejsy/oborachivaemost-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000381	REG031	M4B1R2P00191	M4B1R2U00453	Оборачиваемость на Вайлдберриз: что это, как следить за остатками на складе	https://blog.promopult.ru/marketplejsy/oborachivaemost-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000382	REG031	M4B1R2P00193	M4B1R2U00455	Рич контент на ВБ: как сделать и добавить в карточку товара	https://blog.promopult.ru/marketplejsy/rich-kontent-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000383	REG031	M4B1R2P00193	M4B1R2U00455	Рич контент на ВБ: как сделать и добавить в карточку товара	https://blog.promopult.ru/marketplejsy/rich-kontent-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000384	REG031	M4B1R2P00194	M4B1R2U00456	SEO-оптимизация карточек товара на Wildberries: инструкция	https://blog.promopult.ru/marketplejsy/seo-optimizaciya-kartochek-tovarov-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000385	REG031	M4B1R2P00194	M4B1R2U00456	SEO-оптимизация карточек товара на Wildberries: инструкция	https://blog.promopult.ru/marketplejsy/seo-optimizaciya-kartochek-tovarov-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000386	REG031	M4B1R2P00194	M4B1R2U00456	SEO-оптимизация карточек товара на Wildberries: инструкция	https://blog.promopult.ru/marketplejsy/seo-optimizaciya-kartochek-tovarov-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000387	REG031	M4B1R2P00195	M4B1R2U00457	Точки роста продаж на Wildberries: инструкция для селлеров	https://blog.promopult.ru/marketplejsy/tochki-rosta-prodazh-na-wildberries.html ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000388	REG031	M4B1R2P00196	M4B1R2U00589	Бесплатные инструменты для рекламы и аналитики товаров Вайлдберриз — PromoPult.ru.	https://promopult.ru/technology/wildberries?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:modul_wb|geo:rf|emp:oak ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000389	REG031	M4B1R2P00196	M4B1R2U00589	Бесплатные инструменты для рекламы и аналитики товаров Вайлдберриз — PromoPult.ru.	https://promopult.ru/technology/wildberries?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:modul_wb|geo:rf|emp:oak ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000390	REG031	M4B1R2P00196	M4B1R2U00589	Обучение	https://promopult.ru/technology/wildberries?utm_source=blog_promopult-internal_article&utm_campaign=cn:blog_footer&utm_content=blog_promopult-internal_article&utm_mrkt=srcn:blog_promopult|srct:internal_article|cst:cpp|cn:blog_footer|resp:mrkt_promopult|dir:cc|ch:direct|chgr:seo|hst:promopult|prod:modul_wb|geo:rf|emp:oak ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000391	REG031	M4B1R2P00197	M4B1R2U00591	Обучение	https://promopult.ru/welcome.html?t=reg&ilr=1&goal=%2Fitem_add.html%3Fop%3Dcontinue_confirm%26start%3Dwildberries%26utm_medium%3Dcm%26utm_source%3Dpromopult%26utm_campaign%3D%26utm_content%3Dkartochka_tovara_wb ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
